시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,내외국인구분,국적,소재지도로명,소재지지번
3160000,211,1984,1,미용업(일반),19840911,경 미용실,10.9,226125456,20120614,,20090415,수궁동,20180416,인천광역시 남구로 전출처리됨,일반미용업,,0,,,2,,N,,3160000-211-1984-00001,내국인,,,서울특별시 구로구 온수동  59번지 4호  
3160000,211,1984,2,미용업(일반),19840929,블랙앤화이트,66,226189021,19980624,,19980624,고척제2동,,,일반미용업,,0,,,7,,N,,3160000-211-1984-00002,내국인,,서울특별시 구로구 경인로35길 79 (고척동),서울특별시 구로구 고척동  273번지 55호  
3160000,211,1984,3,미용업(일반),19840628,경 미용실,19.08,226832674,19970903,,19970903,고척제1동,,,일반미용업,,0,,,2,,N,,3160000-211-1984-00003,내국인,,서울특별시 구로구 경인로47다길 41 (고척동),서울특별시 구로구 고척동  57번지 7호  
3160000,211,1984,4,미용업(일반),19840502,공주만들기,23.1,220668133,20061221,,19970903,개봉제2동,,,일반미용업,20070515,0,,,3,,N,,3160000-211-1984-00004,내국인,,서울특별시 구로구 개봉로15길 8 (개봉동),서울특별시 구로구 개봉동  328번지 12호  
3160000,211,1984,5,미용업(일반),19840813,영주 미용실,12,02 8532636,19970903,,19970903,가리봉동,,,일반미용업,,0,,,2,,N,,3160000-211-1984-00005,내국인,,서울특별시 구로구 남부순환로105길 62 (가리봉동),서울특별시 구로구 가리봉동  127번지 18호  
3160000,211,1985,1,미용업(일반),19850416,꽃님,26.4,226853465,19970903,,19970903,개봉제3동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00001,내국인,,서울특별시 구로구 개봉로3길 50 (개봉동),서울특별시 구로구 개봉동  357번지 32호  
3160000,211,1985,2,미용업(일반),19851121,또또와 미용실,17.39,226833749,20130719,,19980624,고척제2동,,,일반미용업,,0,0,0,3,0,N,,3160000-211-1985-00002,내국인,,서울특별시 구로구 경인로33길 106 (고척동),서울특별시 구로구 고척동  257번지 17호  
3160000,211,1985,3,미용업(일반),19851019,여우단장,71.13,02 8634431,19980624,,19980624,구로제2동,,,일반미용업,,0,,,5,,N,,3160000-211-1985-00003,내국인,,서울특별시 구로구 구로동로 73 (구로동2층),서울특별시 구로구 구로동  808번지 43호  2층
3160000,211,1985,4,미용업(일반),19850205,고은 미용실,19.8,226864311,19970904,,19970904,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로33길 106 (고척동),서울특별시 구로구 고척동  250번지 109호  
3160000,211,1985,4,미용업(일반),19850205,고은 미용실,21.9,226864311,19970904,,19970904,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로33길 106 (고척동),서울특별시 구로구 고척동  250번지 109호  
3160000,211,1985,4,미용업(일반),19850205,고은 미용실,25.55,226864311,19970904,,19970904,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로33길 106 (고척동),서울특별시 구로구 고척동  250번지 109호  
3160000,211,1985,4,미용업(일반),19850205,고은 헤어,19.8,226864311,19970904,,19970904,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로33길 106 (고척동),서울특별시 구로구 고척동  250번지 109호  
3160000,211,1985,4,미용업(일반),19850205,고은 헤어,21.9,226864311,19970904,,19970904,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로33길 106 (고척동),서울특별시 구로구 고척동  250번지 109호  
3160000,211,1985,4,미용업(일반),19850205,고은 헤어,25.55,226864311,19970904,,19970904,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로33길 106 (고척동),서울특별시 구로구 고척동  250번지 109호  
3160000,211,1985,4,미용업(일반),19850205,고은 미용실,19.8,226864311,19970904,,20180226,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로27마길 15 1층 (고척동),서울특별시 구로구 고척동  250번지 127호  
3160000,211,1985,4,미용업(일반),19850205,고은 미용실,21.9,226864311,19970904,,20180226,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로27마길 15 1층 (고척동),서울특별시 구로구 고척동  250번지 127호  
3160000,211,1985,4,미용업(일반),19850205,고은 미용실,25.55,226864311,19970904,,20180226,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로27마길 15 1층 (고척동),서울특별시 구로구 고척동  250번지 127호  
3160000,211,1985,4,미용업(일반),19850205,고은 헤어,19.8,226864311,19970904,,20180226,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로27마길 15 1층 (고척동),서울특별시 구로구 고척동  250번지 127호  
3160000,211,1985,4,미용업(일반),19850205,고은 헤어,21.9,226864311,19970904,,20180226,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로27마길 15 1층 (고척동),서울특별시 구로구 고척동  250번지 127호  
3160000,211,1985,4,미용업(일반),19850205,고은 헤어,25.55,226864311,19970904,,20180226,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로27마길 15 1층 (고척동),서울특별시 구로구 고척동  250번지 127호  
3160000,211,1985,4,미용업(일반),19850205,고은 미용실,19.8,226864311,19970904,,20181101,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로31길 92 에이동 101호 (고척동 수명그린빌),서울특별시 구로구 고척동  250번지 131호 에이 수명그린빌-101
3160000,211,1985,4,미용업(일반),19850205,고은 미용실,21.9,226864311,19970904,,20181101,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로31길 92 에이동 101호 (고척동 수명그린빌),서울특별시 구로구 고척동  250번지 131호 에이 수명그린빌-101
3160000,211,1985,4,미용업(일반),19850205,고은 미용실,25.55,226864311,19970904,,20181101,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로31길 92 에이동 101호 (고척동 수명그린빌),서울특별시 구로구 고척동  250번지 131호 에이 수명그린빌-101
3160000,211,1985,4,미용업(일반),19850205,고은 헤어,19.8,226864311,19970904,,20181101,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로31길 92 에이동 101호 (고척동 수명그린빌),서울특별시 구로구 고척동  250번지 131호 에이 수명그린빌-101
3160000,211,1985,4,미용업(일반),19850205,고은 헤어,21.9,226864311,19970904,,20181101,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로31길 92 에이동 101호 (고척동 수명그린빌),서울특별시 구로구 고척동  250번지 131호 에이 수명그린빌-101
3160000,211,1985,4,미용업(일반),19850205,고은 헤어,25.55,226864311,19970904,,20181101,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00004,내국인,,서울특별시 구로구 고척로31길 92 에이동 101호 (고척동 수명그린빌),서울특별시 구로구 고척동  250번지 131호 에이 수명그린빌-101
3160000,211,1985,5,미용업(일반),19850703,로사 헤어,27,226847248,19970904,,20140512,개봉제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00005,내국인,,서울특별시 구로구 개봉로17나길 2 1층 101호 (개봉동 아스톤빌),서울특별시 구로구 개봉동  304번지 32호  아스톤빌-101
3160000,211,1985,6,미용업(일반),19850801,아름 미용실,16,02 8575957,19970904,,19970904,구로제5동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00006,내국인,,서울특별시 구로구 공원로7길 37 브럭동 1호 (구로동),서울특별시 구로구 구로동  112번지 2호 브럭 -1
3160000,211,1985,7,미용업(일반),19850701,박희숙헤어샵,33,228549377,20131108,,20010607,구로제3동,20150316,개인사유(학업),일반미용업,,0,0,0,4,0,N,0,3160000-211-1985-00007,내국인,,서울특별시 구로구 도림로20길 18 (구로동),서울특별시 구로구 구로동  170번지 1호  
3160000,211,1985,8,미용업(일반),19851109,챠밍헤어방,33,02 8389337,19990719,,19970904,구로제4동,,,일반미용업,,0,,,3,,N,,3160000-211-1985-00008,내국인,,서울특별시 구로구 구로중앙로8길 17 (구로동),서울특별시 구로구 구로동  130번지 69호  
3160000,211,1986,1,미용업(일반),19860130,소망,19.8,226135428,19970903,,19970903,개봉제3동,,,일반미용업,,0,,,3,,N,,3160000-211-1986-00001,내국인,,서울특별시 구로구 개봉로1나길 16 (개봉동),서울특별시 구로구 개봉동  368번지 11호  
3160000,211,1986,2,미용업(일반),19860731,리안헤어 (오류점),264,226851141,20010912,,20010912,오류제1동,,,일반미용업,,0,,,18,,N,,3160000-211-1986-00002,내국인,,서울특별시 구로구 경인로 193 (오류동상임빌딩 2층),서울특별시 구로구 오류동  41번지 1호  상임빌딩 2층
3160000,211,1986,3,미용업(일반),19860421,박철헤어칼라,74.46,226856177,19970904,,20170508,수궁동,,,일반미용업,,0,,,5,,N,,3160000-211-1986-00003,내국인,,서울특별시 구로구 부일로1길 39 101호 (온수동 목화빌라),서울특별시 구로구 온수동  62번지 2호  -101
3160000,211,1987,1,미용업(일반),19871113,란 미용실,25.08,02 8580209,19980624,,19980624,구로제3동,,,일반미용업,,0,,,2,,N,,3160000-211-1987-00001,내국인,,서울특별시 구로구 도림로10길 22-2 (구로동),서울특별시 구로구 구로동  794번지 9호  
3160000,211,1987,2,미용업(일반),19871205,고개미용타운,23,226854779,19980716,,19980716,오류제1동,,,일반미용업,,0,,,2,,N,,3160000-211-1987-00002,내국인,,서울특별시 구로구 고척로16길 29 (오류동),서울특별시 구로구 오류동  19번지 119호  
3160000,211,1987,3,미용업(일반),19870827,이레,12.9,226180102,20140421,,19980109,개봉제1동,,,일반미용업,,0,,,2,,N,,3160000-211-1987-00003,내국인,,서울특별시 구로구 고척로18나길 14-4 (개봉동),서울특별시 구로구 개봉동  73번지 13호  
3160000,211,1987,4,미용업(일반),19870616,박용진 헤어아트,26,02 8523422,20100105,,20150401,구로제5동,,,일반미용업,20100706,0,,,4,,N,,3160000-211-1987-00004,내국인,,서울특별시 구로구 공원로7길 28 1층 (구로동),서울특별시 구로구 구로동  547번지 29호  
3160000,211,1987,5,미용업(일반),19871126,윤헤어펌,28.7,226862418,19970904,,20030729,개봉제3동,,,일반미용업,,0,,,3,,N,,3160000-211-1987-00005,내국인,,서울특별시 구로구 개봉로10길 6-10 (개봉동),서울특별시 구로구 개봉동  403번지 188호  
3160000,211,1988,1,미용업(일반),19880517,우리미용실,37,02 8646543,20080918,,20130218,구로제2동,,,일반미용업,20081029,0,,,3,,N,,3160000-211-1988-00001,내국인,,서울특별시 구로구 구로중앙로25길 32 (구로동),서울특별시 구로구 구로동  442번지 125호  
3160000,211,1988,2,미용업(일반),19880210,송미용실,39,226835662,19970904,,20100114,개봉제3동,,,일반미용업,,0,,,3,,N,,3160000-211-1988-00002,내국인,,서울특별시 구로구 개봉로3가길 7 (개봉동1층),서울특별시 구로구 개봉동  359번지 14호  1층
3160000,211,1988,3,미용업(일반),19880526,슈슈헤어,21.51,226851444,20140912,,20160510,개봉제2동,20170313,개인사정,일반미용업,20140227,0,,,2,,N,,3160000-211-1988-00003,내국인,,서울특별시 구로구 개봉로20길 158 상가동 1층 110호 (개봉동 현대홈타운2단지),서울특별시 구로구 개봉동  480번지 상가 현대홈타운2단지-110
3160000,211,1988,4,미용업(일반),19881122,주나헤어리더,8.5,226838741,19980316,,19980316,오류제1동,,,일반미용업,,0,,,3,,N,,3160000-211-1988-00004,내국인,,서울특별시 구로구 고척로6길 23 (오류동),서울특별시 구로구 오류동  13번지 141호  
3160000,211,1989,1,미용업(일반),19890526,유정헤어,27,02 8373850,20010607,,20010607,구로제4동,,,일반미용업,,0,,,3,,N,,3160000-211-1989-00001,내국인,,서울특별시 구로구 구로중앙로18길 44 (구로동),서울특별시 구로구 구로동  95번지 9호  
3160000,211,1989,2,미용업(일반),19891124,김태희 헤어샵,43.45,226155023,19970930,,20130617,개봉제3동,20150914,영업부진,일반미용업,,0,,,4,,N,,3160000-211-1989-00002,내국인,,서울특별시 구로구 개봉로11길 10-10 101호 (개봉동),서울특별시 구로구 개봉동  347번지 18호  -101
3160000,211,1989,3,미용업(일반),19891114,허지원머리방,42.9,226844846,19990422,,19980624,고척제2동,,,일반미용업,,0,,,4,,N,,3160000-211-1989-00003,내국인,,서울특별시 구로구 경인로35길 70 (고척동),서울특별시 구로구 고척동  313번지 8호  
3160000,211,1989,4,미용업(일반),19890614,셀라,33,226186516,19971216,,20170905,고척제2동,,,일반미용업,,0,,,2,,N,,3160000-211-1989-00004,내국인,,서울특별시 구로구 중앙로15길 73 (고척동),서울특별시 구로구 고척동  219번지 3호  
3160000,211,1989,5,미용업(일반),19890315,이관순 미용실,16.5,226854833,19970904,,19970904,개봉제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1989-00005,내국인,,서울특별시 구로구 개봉로17나길 46 (개봉동),서울특별시 구로구 개봉동  305번지 21호  
3160000,211,1989,6,미용업(일반),19890901,진선헤어아트,25,226843838,20090623,,19981007,개봉제1동,20190725,이사,일반미용업,20091029,0,,,3,,N,,3160000-211-1989-00006,내국인,,서울특별시 구로구 고척로52길 100 (개봉동),서울특별시 구로구 개봉동  452번지 8호  
3160000,211,1989,7,미용업(일반),19891103,새창조 헤어센스,10.73,226191705,19980624,,19980624,개봉제3동,,,일반미용업,,0,,,3,,N,,3160000-211-1989-00007,내국인,,서울특별시 구로구 개봉로3가길 84 (개봉동),서울특별시 구로구 개봉동  312번지 9호  
3160000,211,1989,8,미용업(일반),19890203,물빛,26.4,226160646,19970904,,19970904,수궁동,20160418,개인사정,일반미용업,,0,,,3,,N,,3160000-211-1989-00008,내국인,,서울특별시 구로구 오리로 1265 (궁동우신상가 1층 110호),서울특별시 구로구 궁동  213번지 21호  우신상가 1층 110호
3160000,211,1989,9,미용업(일반),19890616,새로본,33,226834662,19970908,,19970908,고척제1동,,,일반미용업,,0,,,3,,N,,3160000-211-1989-00009,내국인,,서울특별시 구로구 중앙로14가길 46 (고척동),서울특별시 구로구 고척동  43번지 44호  
3160000,211,1989,10,미용업(일반),19890527,민재,27,02 8657804,20150130,,20150909,,,,일반미용업,,0,,,2,,N,,3160000-211-1989-00010,내국인,,서울특별시 구로구 구로중앙로28다길 52 (구로동),
3160000,211,1989,11,미용업(일반),19890523,뉴김미용실,50.35,3424734,19890523,,20150421,수궁동,,,일반미용업,20041119,0,,,3,,N,,3160000-211-1989-00011,내국인,,서울특별시 구로구 경인로3길 97 1층 (온수동),서울특별시 구로구 온수동  45번지 31호  
3160000,211,1989,12,미용업(일반),19890508,이화헤어,16.56,226879091,19970904,,20160601,개봉제1동,20180814,건강상,일반미용업,,0,,,3,,N,,3160000-211-1989-00012,내국인,,서울특별시 구로구 고척로27길 119 106호 (개봉동),서울특별시 구로구 개봉동  107번지  -106
3160000,211,1990,1,미용업(일반),19900411,새미나헤어뷰티,23.14,226822190,19970908,,19970908,수궁동,,,일반미용업,,0,,,3,,N,,3160000-211-1990-00001,내국인,,서울특별시 구로구 부일로9길 87 (온수동),서울특별시 구로구 온수동  5번지 1호  
3160000,211,1990,2,미용업(일반),19901122,수민머리방,13.5,226876920,19990305,,20031113,오류제1동,,,일반미용업,,0,,,3,,N,,3160000-211-1990-00002,내국인,,서울특별시 구로구 고척로16길 68 (오류동),서울특별시 구로구 오류동  27번지 88호  
3160000,211,1990,3,미용업(일반),19900411,헤어스케치,23.1,226483125,20080506,,19970908,고척제2동,,,일반미용업,20080708,0,,,3,,N,,3160000-211-1990-00003,내국인,,서울특별시 구로구 고척로 193 (고척동),서울특별시 구로구 고척동  165번지 18호  
3160000,211,1990,3,미용업(일반),19900411,헤어스케치,30,226483125,20080506,,19970908,고척제2동,,,일반미용업,20080708,0,,,3,,N,,3160000-211-1990-00003,내국인,,서울특별시 구로구 고척로 193 (고척동),서울특별시 구로구 고척동  165번지 18호  
3160000,211,1990,3,미용업(일반),19900411,헤어스케치,23.1,226483125,20080506,,20180910,개봉제1동,,,일반미용업,20080708,0,,,3,,N,,3160000-211-1990-00003,내국인,,서울특별시 구로구 고척로25길 35 (개봉동),서울특별시 구로구 개봉동  98번지 6호  
3160000,211,1990,3,미용업(일반),19900411,헤어스케치,30,226483125,20080506,,20180910,개봉제1동,,,일반미용업,20080708,0,,,3,,N,,3160000-211-1990-00003,내국인,,서울특별시 구로구 고척로25길 35 (개봉동),서울특별시 구로구 개봉동  98번지 6호  
3160000,211,1990,4,미용업(일반),19900904,까망머리방,,226153895,19970908,,19970908,고척제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1990-00004,내국인,,서울특별시 구로구 고척로33라길 19 (고척동),서울특별시 구로구 고척동  241번지 248호  
3160000,211,1990,5,미용업(일반),19900115,행운,44.4,226144220,19970908,,19970908,개봉제3동,,,일반미용업,,0,,,4,,N,,3160000-211-1990-00005,내국인,,서울특별시 구로구 개봉로1나길 22 (개봉동),서울특별시 구로구 개봉동  368번지 23호  
3160000,211,1990,6,미용업(일반),19901206,임금이O2 미용실,26.4,02 8581587,19970908,,20160329,구로제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1990-00006,내국인,,서울특별시 구로구 구로동로17길 28 (구로동),서울특별시 구로구 구로동  723번지 25호  
3160000,211,1990,7,미용업(일반),19900201,세림미용실,22,02 8631066,19970908,,19970908,구로제4동,,,일반미용업,,0,0,0,4,0,N,0,3160000-211-1990-00007,내국인,,서울특별시 구로구 구로중앙로7길 29 (구로동),서울특별시 구로구 구로동  140번지 1호  
3160000,211,1990,8,미용업(일반),19901204,김영애헤어포인트,42.9,226848231,19970908,,19970908,오류제2동,20200108,영업권 양도,일반미용업,,0,,,5,,N,,3160000-211-1990-00008,내국인,,서울특별시 구로구 오류로8길 60 (오류동),서울특별시 구로구 오류동  148번지 3호  
3160000,211,1990,9,미용업(일반),19900721,수지,0,226162903,19980624,,19980624,수궁동,,,일반미용업,,0,,,2,,N,,3160000-211-1990-00009,내국인,,서울특별시 구로구 부일로13길 52 (궁동),서울특별시 구로구 궁동  187번지 16호  
3160000,211,1991,1,미용업(일반),19910110,박영숙 헤어샵,23,226868793,20060926,,19970908,개봉제3동,,,일반미용업,20060922,0,,,3,,N,,3160000-211-1991-00001,내국인,,서울특별시 구로구 개봉로15길 7 (개봉동),서울특별시 구로구 개봉동  347번지 2호  
3160000,211,1991,2,미용업(일반),19910903,로사리아,45,226175905,19970908,,19970908,개봉제1동,,,일반미용업,,0,,,3,,N,,3160000-211-1991-00002,내국인,,서울특별시 구로구 고척로 89 (개봉동),서울특별시 구로구 개봉동  60번지 4호  
3160000,211,1991,3,미용업(일반),19910425,나나헤어라인,23,226837580,19970908,,19970908,개봉제1동,,,일반미용업,,0,,,3,,N,,3160000-211-1991-00003,내국인,,서울특별시 구로구 고척로19길 22 (개봉동),서울특별시 구로구 개봉동  35번지 1호  
3160000,211,1991,3,미용업(일반),19910425,나나헤어라인,23,226837580,20190218,,19970908,개봉제1동,,,일반미용업,,0,,,3,,N,,3160000-211-1991-00003,내국인,,서울특별시 구로구 고척로19길 22 (개봉동),서울특별시 구로구 개봉동  35번지 1호  
3160000,211,1991,4,미용업(일반),19910621,에스더미용실,30.63,02 8674522,19980624,,19990120,구로제2동,,,일반미용업,,0,,,3,,N,,3160000-211-1991-00004,내국인,,서울특별시 구로구 구로동로38길 8 (구로동),서울특별시 구로구 구로동  420번지 36호  
3160000,211,1991,5,미용업(일반),19910621,오투(O2)헤어갤러리,33,226852132,19910621,,20110517,오류제1동,,,일반미용업,20041119,0,,,3,,N,,3160000-211-1991-00005,내국인,,서울특별시 구로구 고척로3길 13 (오류동),서울특별시 구로구 오류동  6번지 64호  
3160000,211,1992,1,미용업(일반),19921231,그린미용실,16.3,02 7369582,19970609,,20130219,구로제5동,20140603,건강악화,일반미용업,20100511,0,,,3,,N,,3160000-211-1992-00001,내국인,,서울특별시 구로구 구로중앙로34길 71 (구로동),서울특별시 구로구 구로동  552번지 92호  
3160000,211,1992,2,미용업(일반),19920506,라인스 헤어,33,02 8535771,20070501,,19980624,구로제5동,,,일반미용업,20070515,0,,,4,,N,,3160000-211-1992-00002,내국인,,서울특별시 구로구 구로중앙로34길 32 (구로동),서울특별시 구로구 구로동  501번지 5호  
3160000,211,1992,3,미용업(일반),19920909,박헤어모드,20,226112929,19980624,,20140603,수궁동,,,일반미용업,,0,,,3,,N,,3160000-211-1992-00003,내국인,,서울특별시 구로구 부일로13길 32 1층 (궁동),서울특별시 구로구 궁동  210번지 12호  1층
3160000,211,1993,1,미용업(일반),19930227,헤어뭉크,15.2,226752475,20010912,,20010912,신도림동,20140901,영업부진,일반미용업,,0,,,3,,N,,3160000-211-1993-00001,내국인,,서울특별시 구로구 신도림로 105 202호 (신도림동 우성상가),서울특별시 구로구 신도림동  639번지  우성상가-202
3160000,211,1993,2,미용업(일반),19931218,그린 미용실,30,226854632,19970908,,19970908,수궁동,,,일반미용업,,0,,,3,,N,,3160000-211-1993-00002,내국인,,서울특별시 구로구 부일로11길 86 (궁동),서울특별시 구로구 궁동  169번지 14호  
3160000,211,1993,3,미용업(일반),19930518,정신우헤어매직,30,226196796,19980624,,19980624,개봉제1동,,,일반미용업,,0,,,4,,N,,3160000-211-1993-00003,내국인,,서울특별시 구로구 경인로35길 44 (개봉동),서울특별시 구로구 개봉동  154번지 39호  
3160000,211,1993,4,미용업(일반),19931112,깍구뽁구미용실,17.4,02 8384910,19970908,,20040106,가리봉동,,,일반미용업,,0,,,3,,N,,3160000-211-1993-00004,내국인,,서울특별시 구로구 우마1길 54 (가리봉동),서울특별시 구로구 가리봉동  107번지 5호  
3160000,211,1994,1,미용업(일반),19940809,세리미용실,23.1,208301996,19970908,,19970908,구로제4동,,,일반미용업,,0,,,3,,N,,3160000-211-1994-00001,내국인,,서울특별시 구로구 구로동로18길 24 (구로동),서울특별시 구로구 구로동  738번지 5호  
3160000,211,1994,1,미용업(일반),19940809,세리미용실,12,208301996,19970908,,19970908,구로제4동,,,일반미용업,,0,,,3,,N,,3160000-211-1994-00001,내국인,,서울특별시 구로구 구로동로18길 24 (구로동),서울특별시 구로구 구로동  738번지 5호  
3160000,211,1994,1,미용업(일반),19940809,세리미용실,23.1,208301996,19970908,,20180508,구로제4동,,,일반미용업,,0,,,3,,N,,3160000-211-1994-00001,내국인,,서울특별시 구로구 구로동로18길 20 101호 (구로동),서울특별시 구로구 구로동  738번지 4호  -101
3160000,211,1994,1,미용업(일반),19940809,세리미용실,12,208301996,19970908,,20180508,구로제4동,,,일반미용업,,0,,,3,,N,,3160000-211-1994-00001,내국인,,서울특별시 구로구 구로동로18길 20 101호 (구로동),서울특별시 구로구 구로동  738번지 4호  -101
